"","OrganizationIdentifier","OrganizationFormalName","ActivityIdentifier","ActivityTypeCode","ActivityMediaName","ActivityMediaSubdivisionName","ActivityStartDate","ActivityStartTime.Time","ActivityStartTime.TimeZoneCode","ActivityEndDate","ActivityEndTime.Time","ActivityEndTime.TimeZoneCode","ActivityDepthHeightMeasure.MeasureValue","ActivityDepthHeightMeasure.MeasureUnitCode","ActivityDepthAltitudeReferencePointText","ActivityTopDepthHeightMeasure.MeasureValue","ActivityTopDepthHeightMeasure.MeasureUnitCode","ActivityBottomDepthHeightMeasure.MeasureValue","ActivityBottomDepthHeightMeasure.MeasureUnitCode","ProjectIdentifier","ActivityConductingOrganizationText","MonitoringLocationIdentifier","ActivityCommentText","SampleAquifer","HydrologicCondition","HydrologicEvent","SampleCollectionMethod.MethodIdentifier","SampleCollectionMethod.MethodIdentifierContext","SampleCollectionMethod.MethodName","SampleCollectionEquipmentName","ResultDetectionConditionText","CharacteristicName","ResultSampleFractionText","ResultMeasureValue","ResultMeasure.MeasureUnitCode","MeasureQualifierCode","ResultStatusIdentifier","StatisticalBaseCode","ResultValueTypeName","ResultWeightBasisText","ResultTimeBasisText","ResultTemperatureBasisText","ResultParticleSizeBasisText","PrecisionValue","ResultCommentText","USGSPCode","ResultDepthHeightMeasure.MeasureValue","ResultDepthHeightMeasure.MeasureUnitCode","ResultDepthAltitudeReferencePointText","SubjectTaxonomicName","SampleTissueAnatomyName","ResultAnalyticalMethod.MethodIdentifier","ResultAnalyticalMethod.MethodIdentifierContext","ResultAnalyticalMethod.MethodName","MethodDescriptionText","LaboratoryName","AnalysisStartDate","ResultLaboratoryCommentText","DetectionQuantitationLimitTypeName","DetectionQuantitationLimitMeasure.MeasureValue","DetectionQuantitationLimitMeasure.MeasureUnitCode","PreparationStartDate","ProviderName","ActivityStartDateTime","ActivityEndDateTime","param"
"731","USGS-TX","USGS Texas Water Science Center","nwistx.01.01100233","Sample-Routine","Water","Surface Water",2010-12-30,"08:10:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-08475000","A-0040042 TPCN Volume = 30mL",NA,"Stable, normal stage","Routine sample","50","USGS parameter code 82398","Point sample","Open-Mouth Bottle",NA,"Nitrogen","Suspended",0.471,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2011-01-19,NA,"Long Term Method Detection Level",0.017,"mg/l",NA,"NWIS",2010-12-30 14:10:00,NA,"Nitrogen Suspended mg/l"
"732","USGS-TX","USGS Texas Water Science Center","nwistx.01.00600474","Quality Control Sample-Field Replicate","Water","Surface Water",2006-02-23,"17:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-08475000","A-2859509 Oxygen Isotope Sample  PIC/TPCN volume-30mL",NA,"Not determined","Routine sample","10","USGS parameter code 82398","Equal width increment (ewi)","US DH-81 with Teflon cap and nozzle",NA,"Nitrogen","Suspended",0.124,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,NA,2006-03-28,NA,"Lower Reporting Limit",0.022,"mg/l",NA,"NWIS",2006-02-23 23:00:00,NA,"Nitrogen Suspended mg/l"
"733","USGS-TX","USGS Texas Water Science Center","nwistx.01.01900433","Sample-Routine","Water","Surface Water",2019-02-04,"10:20:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-08057200","MM-56029A",NA,"Stable, normal stage","Routine sample","30","USGS parameter code 82398","Single vertical","Weighted-bottle sampler",NA,"Nitrogen","Suspended",0.053,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2019-02-26,"below the reporting level but at or above the detection level","Long Term Method Detection Level",0.03,"mg/l",NA,"NWIS",2019-02-04 16:20:00,NA,"Nitrogen Suspended mg/l"
"734","USGS-TX","USGS Texas Water Science Center","nwistx.01.01900195","Sample-Routine","Water","Surface Water",2018-12-10,"10:50:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-08057200","MM-55786A",NA,"Falling stage","Routine sample","30","USGS parameter code 82398","Single vertical","Weighted-bottle sampler",NA,"Nitrogen","Suspended",0.058,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2019-02-06,"below the reporting level but at or above the detection level","Long Term Method Detection Level",0.03,"mg/l",NA,"NWIS",2018-12-10 16:50:00,NA,"Nitrogen Suspended mg/l"
"735","USGS-TX","USGS Texas Water Science Center","nwistx.01.00300093","Sample-Routine","Water","Surface Water",2002-11-05,"10:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-08057410",NA,NA,"Stable, normal stage","Routine sample","10","USGS parameter code 82398","Equal width increment (ewi)","US D-95 Teflon bottle",NA,"Nitrogen","Suspended",0.248,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,NA,2002-11-14,NA,"Lower Reporting Limit",0.022,"mg/l",NA,"NWIS",2002-11-05 16:00:00,NA,"Nitrogen Suspended mg/l"
"736","USGS-TX","USGS Texas Water Science Center","nwistx.01.02001199","Sample-Routine","Water","Surface Water",2020-02-18,"11:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-08116650",NA,NA,"Stable, low stage","Routine sample","20","USGS parameter code 82398","Equal discharge increment (edi)","US DH-2 Bag Sampler",NA,"Nitrogen","Suspended",2.01,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2020-03-16,NA,"Long Term Method Detection Level",0.03,"mg/l",NA,"NWIS",2020-02-18 17:00:00,NA,"Nitrogen Suspended mg/l"
"737","USGS-TX","USGS Texas Water Science Center","nwistx.01.01000312","Quality Control Sample-Field Replicate","Water","Surface Water",2010-01-19,"10:50:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-08116650","L-0200094 Field alk FU & LC2109 added per Mac,  paa,  1/20/10",NA,"Stable, normal stage","Routine sample","20","USGS parameter code 82398","Equal discharge increment (edi)","US DH-2 Bag Sampler",NA,"Nitrogen","Suspended",0.542,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2010-03-16,NA,"Laboratory Reporting Level",0.034,"mg/l",NA,"NWIS",2010-01-19 16:50:00,NA,"Nitrogen Suspended mg/l"
"738","USGS-TX","USGS Texas Water Science Center","nwistx.01.01801032","Quality Control Sample-Field Replicate","Water","Surface Water",2018-02-06,"15:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-08475000","MM-54641A",NA,"Stable, normal stage","Routine sample","40","USGS parameter code 82398","Multiple verticals","US DH-81",NA,"Nitrogen","Suspended",0.296,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2018-03-05,NA,"Long Term Method Detection Level",0.03,"mg/l",NA,"NWIS",2018-02-06 21:00:00,NA,"Nitrogen Suspended mg/l"
"739","USGS-TX","USGS Texas Water Science Center","nwistx.01.00700836","Quality Control Sample-Field Replicate","Water","Surface Water",2007-03-28,"07:30:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-08475000","A-2629512 Oxygen Isotope Sample  PIC/TPCN volume-50 mL",NA,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NA,"Nitrogen","Suspended",0.186,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2007-04-17,NA,"Lower Reporting Limit",0.022,"mg/l",NA,"NWIS",2007-03-28 13:30:00,NA,"Nitrogen Suspended mg/l"
"740","USGS-TX","USGS Texas Water Science Center","nwistx.01.01501160","Sample-Routine","Water","Surface Water",2015-01-06,"11:30:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","USGS - Texas Water Science Center","USGS-08057200","A-0080021 TPCN Volumes: 21,23,25",NA,"Stable, normal stage","Routine sample","40","USGS parameter code 82398","Multiple verticals","Weighted-bottle sampler",NA,"Nitrogen","Suspended",0.088,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2015-02-27,NA,"Long Term Method Detection Level",0.03,"mg/l",NA,"NWIS",2015-01-06 17:30:00,NA,"Nitrogen Suspended mg/l"
"741","USGS-TX","USGS Texas Water Science Center","nwistx.01.01300554","Sample-Routine","Water","Surface Water",2013-01-07,"11:15:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","USGS-TX WSC Water-Quality Lab, Fort Worth, TX (KIR fwr)","USGS-08057200",NA,NA,"Stable, normal stage","Routine sample","40","USGS parameter code 82398","Multiple verticals","Grab sample",NA,"Nitrogen","Suspended",0.203,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2013-02-15,NA,"Long Term Method Detection Level",0.017,"mg/l",NA,"NWIS",2013-01-07 17:15:00,NA,"Nitrogen Suspended mg/l"
"742","USGS-TX","USGS Texas Water Science Center","nwistx.01.01801305","Sample-Routine","Water","Surface Water",2018-03-06,"10:30:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-08116650",NA,NA,"Falling stage","Routine sample","20","USGS parameter code 82398","Equal discharge increment (edi)","US DH-2 Bag Sampler",NA,"Nitrogen","Suspended",0.433,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2018-04-05,NA,"Long Term Method Detection Level",0.03,"mg/l",NA,"NWIS",2018-03-06 16:30:00,NA,"Nitrogen Suspended mg/l"
"743","USGS-TX","USGS Texas Water Science Center","nwistx.01.01900541","Sample-Routine","Water","Surface Water",2019-02-19,"10:10:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-08057200","MM-56030G",NA,"Stable, normal stage","Routine sample","30","USGS parameter code 82398","Single vertical","Weighted-bottle sampler","Not Detected","Nitrogen","Suspended",NA,NA,NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2019-03-19,NA,"Long Term Method Detection Level",0.03,"mg/l",NA,"NWIS",2019-02-19 16:10:00,NA,"Nitrogen Suspended NA"
"744","USGS-TX","USGS Texas Water Science Center","nwistx.01.01600975","Sample-Routine","Water","Surface Water",2015-11-18,"10:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-08475000","MM-46406A",NA,"Stable, normal stage","Routine sample","40","USGS parameter code 82398","Multiple verticals","US DH-81 with Teflon cap and nozzle",NA,"Nitrogen","Suspended",0.677,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2015-12-07,NA,"Long Term Method Detection Level",0.03,"mg/l",NA,"NWIS",2015-11-18 16:00:00,NA,"Nitrogen Suspended mg/l"
"745","USGS-TX","USGS Texas Water Science Center","nwistx.01.01601204","Sample-Routine","Water","Surface Water",2015-12-21,"12:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-08057200","very heavy organics",NA,"Falling stage","Routine sample","40","USGS parameter code 82398","Multiple verticals","Weighted-bottle sampler",NA,"Nitrogen","Suspended",0.123,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2016-01-15,NA,"Long Term Method Detection Level",0.03,"mg/l",NA,"NWIS",2015-12-21 18:00:00,NA,"Nitrogen Suspended mg/l"
"746","USGS-TX","USGS Texas Water Science Center","nwistx.01.00300369","Sample-Routine","Water","Surface Water",2003-01-15,"10:30:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-08057410","L-0170103 RU is extra, no asr or btl requests, fields provided, paa, 1/17/03",NA,"Stable, normal stage","Routine sample","10","USGS parameter code 82398","Equal width increment (ewi)","US D-95 Teflon bottle",NA,"Nitrogen","Suspended",0.177,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,NA,2003-02-04,NA,"Lower Reporting Limit",0.022,"mg/l",NA,"NWIS",2003-01-15 16:30:00,NA,"Nitrogen Suspended mg/l"
"747","USGS-TX","USGS Texas Water Science Center","nwistx.01.01200149","Sample-Routine","Water","Surface Water",2011-11-15,"09:30:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-08475000","L-3210109 corrected expired proposal to CL12001, paa, 11/17/11",NA,"Stable, normal stage","Routine sample","50","USGS parameter code 82398","Point sample","Open-Mouth Bottle",NA,"Nitrogen","Suspended",0.691,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2012-01-05,NA,"Long Term Method Detection Level",0.017,"mg/l",NA,"NWIS",2011-11-15 15:30:00,NA,"Nitrogen Suspended mg/l"
"748","USGS-TX","USGS Texas Water Science Center","nwistx.01.00300090","Sample-Routine","Water","Surface Water",2002-11-13,"12:30:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-08475000","A-1609544 oxygen isotope sample",NA,"Stable, normal stage","Routine sample","10","USGS parameter code 82398","Equal width increment (ewi)","US DH-81 with Teflon cap and nozzle",NA,"Nitrogen","Suspended",0.204,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,NA,2002-11-25,NA,"Lower Reporting Limit",0.022,"mg/l",NA,"NWIS",2002-11-13 18:30:00,NA,"Nitrogen Suspended mg/l"
"749","USGS-TX","USGS Texas Water Science Center","nwistx.01.01800188","Sample-Routine","Water","Surface Water",2017-11-07,"11:20:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-08057410","MM-53186A",NA,"Stable, normal stage","Routine sample","20","USGS parameter code 82398","Equal discharge increment (edi)","US D-95 Teflon bottle",NA,"Nitrogen","Suspended",0.143,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2017-12-05,NA,"Long Term Method Detection Level",0.03,"mg/l",NA,"NWIS",2017-11-07 17:20:00,NA,"Nitrogen Suspended mg/l"
"750","USGS-TX","USGS Texas Water Science Center","nwistx.01.01800698","Sample-Routine","Water","Surface Water",2017-12-12,"10:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-08475000","MM-54640A",NA,"Stable, normal stage","Routine sample","40","USGS parameter code 82398","Multiple verticals","US DH-81",NA,"Nitrogen","Suspended",0.061,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2018-01-16,NA,"Long Term Method Detection Level",0.03,"mg/l",NA,"NWIS",2017-12-12 16:00:00,NA,"Nitrogen Suspended mg/l"
"751","USGS-TX","USGS Texas Water Science Center","nwistx.01.01601654","Sample-Routine","Water","Surface Water",2016-02-08,"14:15:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-08057200","organics",NA,"Stable, normal stage","Routine sample","40","USGS parameter code 82398","Multiple verticals","Weighted-bottle sampler",NA,"Nitrogen","Suspended",0.054,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2016-03-02,"below the reporting level but at or above the detection level","Long Term Method Detection Level",0.03,"mg/l",NA,"NWIS",2016-02-08 20:15:00,NA,"Nitrogen Suspended mg/l"
"752","USGS-TX","USGS Texas Water Science Center","nwistx.01.00200216","Sample-Routine","Water","Surface Water",2001-12-04,"12:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-08057410","L-3400048 asr missing date taken from btls and added, RU is extra bottle, district contacted concerning missing user code, paa, 12/7/01",NA,"Stable, normal stage","Routine sample","10","USGS parameter code 82398","Equal width increment (ewi)","US D-95 Teflon bottle",NA,"Nitrogen","Suspended",0.201,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,NA,2002-03-13,NA,"Lower Reporting Limit",0.022,"mg/l",NA,"NWIS",2001-12-04 18:00:00,NA,"Nitrogen Suspended mg/l"
"753","USGS-TX","USGS Texas Water Science Center","nwistx.01.00900280","Sample-Routine","Water","Surface Water",2009-02-25,"09:40:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-08475000","tech sample",NA,"Stable, normal stage","Routine sample","70","USGS parameter code 82398","Grab sample  (dip)","US DH-81 with Teflon cap and nozzle",NA,"Nitrogen","Suspended",0.089,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2009-03-20,NA,"Laboratory Reporting Level",0.02,"mg/l",NA,"NWIS",2009-02-25 15:40:00,NA,"Nitrogen Suspended mg/l"
"754","USGS-TX","USGS Texas Water Science Center","nwistx.01.01500840","Sample-Routine","Water","Surface Water",2014-12-02,"12:10:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-08057410","A-3380032 TPCN volumes: 21,23,20",NA,"Stable, normal stage","Routine sample","40","USGS parameter code 82398","Multiple verticals","Weighted-bottle sampler",NA,"Nitrogen","Suspended",0.255,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2015-02-13,NA,"Long Term Method Detection Level",0.03,"mg/l",NA,"NWIS",2014-12-02 18:10:00,NA,"Nitrogen Suspended mg/l"
"755","USGS-TX","USGS Texas Water Science Center","nwistx.01.00800043","Sample-Routine","Water","Surface Water",2007-11-19,"16:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-08475000","tech sample;no hydro event or condition given;from teflon churn",NA,"Stable, normal stage","Routine sample","30","USGS parameter code 82398","Single vertical","US DH-81 with Teflon cap and nozzle",NA,"Nitrogen","Suspended",0.101,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2008-01-22,NA,"Laboratory Reporting Level",0.04,"mg/l",NA,"NWIS",2007-11-19 22:00:00,NA,"Nitrogen Suspended mg/l"
"756","USGS-TX","USGS Texas Water Science Center","nwistx.01.01100156","Sample-Routine","Water","Surface Water",2010-11-30,"09:10:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-08475000","L-3360099 corrected Station ID per Stephanie M.  pwg  2010/12/14",NA,"Stable, normal stage","Routine sample","50","USGS parameter code 82398","Point sample","Open-Mouth Bottle",NA,"Nitrogen","Suspended",0.453,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2011-01-04,NA,"Long Term Method Detection Level",0.017,"mg/l",NA,"NWIS",2010-11-30 15:10:00,NA,"Nitrogen Suspended mg/l"
"757","USGS-TX","USGS Texas Water Science Center","nwistx.01.01600974","Sample-Routine","Water","Surface Water",2015-11-24,"12:50:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-08057200","L-3350049 FED EX LATE DELIVERY",NA,"Stable, normal stage","Routine sample","40","USGS parameter code 82398","Multiple verticals","Weighted-bottle sampler",NA,"Nitrogen","Suspended",0.126,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2015-12-11,NA,"Long Term Method Detection Level",0.03,"mg/l",NA,"NWIS",2015-11-24 18:50:00,NA,"Nitrogen Suspended mg/l"
"758","USGS-TX","USGS Texas Water Science Center","nwistx.01.01100214","Sample-Routine","Water","Surface Water",2010-12-14,"09:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-08116650","A-3490008 Volume filtered for TPCN samples = (1) = 19, (2) = 27, (3) = 34   Please send a copy of lab log-in to macherry@usgs.gov",NA,"Stable, normal stage","Routine sample","20","USGS parameter code 82398","Equal discharge increment (edi)","US DH-95 Teflon bottle",NA,"Nitrogen","Suspended",0.599,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2011-01-11,NA,"Long Term Method Detection Level",0.017,"mg/l",NA,"NWIS",2010-12-14 15:00:00,NA,"Nitrogen Suspended mg/l"
"759","USGS-TX","USGS Texas Water Science Center","nwistx.01.01400354","Sample-Routine","Water","Surface Water",2013-11-18,"11:45:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","USGS-TX WSC Water-Quality Lab, Fort Worth, TX (KIR fwr)","USGS-08057200","A-3240030 TPCN Vol: 23, 26, 24",NA,"Stable, normal stage","Routine sample","40","USGS parameter code 82398","Multiple verticals","Weighted-bottle sampler",NA,"Nitrogen","Suspended",0.063,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2014-02-25,NA,"Long Term Method Detection Level",0.03,"mg/l",NA,"NWIS",2013-11-18 17:45:00,NA,"Nitrogen Suspended mg/l"
"760","USGS-TX","USGS Texas Water Science Center","nwistx.01.01100247","Sample-Routine","Water","Surface Water",2011-01-20,"09:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-08475000","L-0240025 X = Time on samples 900 all else matches   Received January 22, 2011   corrected time on ASR to 0900 per Marr.  pwg  2011/01/28",NA,"Stable, normal stage","Routine sample","50","USGS parameter code 82398","Point sample","Open-Mouth Bottle",NA,"Nitrogen","Suspended",0.376,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2011-01-26,NA,"Long Term Method Detection Level",0.017,"mg/l",NA,"NWIS",2011-01-20 15:00:00,NA,"Nitrogen Suspended mg/l"
